"No.","Time","Source","Destination","Protocol","Length","Info"
"926","3.124362","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"927","3.131070","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"928","3.136051","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"929","3.137364","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"930","3.137364","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"931","3.145513","192.168.31.102","170.72.250.72","TCP","133","[TCP Retransmission] 50681  >  443 [PSH, ACK] Seq=68 Ack=109 Win=509 Len=79"
"932","3.145669","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"933","3.145742","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"934","3.145788","192.168.31.102","144.196.161.48","RTCP","98","Receiver Report   "
"935","3.145814","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   Unknown   [Malformed Packet]"
"936","3.150930","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"937","3.152947","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"938","3.152947","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"939","3.161769","144.196.161.48","192.168.31.102","UDP","94","5004  >  56532 Len=52"
"940","3.161898","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"941","3.162000","192.168.31.102","144.196.161.48","STUN","170","Binding Request user: qmIlfcLFMMTchgwW3lQwKftwHsv1tUj4:QQlK"
"942","3.171032","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"943","3.172863","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"944","3.173128","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"945","3.189425","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"946","3.189425","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"947","3.191040","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"948","3.195462","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"949","3.195462","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"950","3.207536","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"951","3.207549","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"952","3.211024","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"953","3.219787","144.196.161.48","192.168.31.102","STUN","106","Binding Success Response XOR-MAPPED-ADDRESS: 152.58.118.30:56532"
"954","3.225966","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"955","3.230797","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"956","3.251003","192.168.31.102","144.196.161.48","UDP","92","56532  >  5004 Len=50"
"957","3.251072","192.168.31.102","144.196.161.48","UDP","92","56532  >  5004 Len=50"
"958","3.251105","192.168.31.102","144.196.161.48","UDP","92","56532  >  5004 Len=50"
"959","3.251133","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"960","3.255377","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"961","3.270345","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"962","3.270424","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"963","3.270990","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"964","3.281202","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"965","3.281202","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"966","3.281202","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"967","3.291008","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"968","3.295365","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"969","3.295365","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"970","3.295365","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"971","3.302037","192.168.31.102","144.196.161.48","UDP","92","56532  >  5004 Len=50"
"972","3.302086","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"973","3.302119","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"974","3.310931","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"975","3.324949","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"976","3.330301","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"977","3.330360","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"978","3.330845","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"979","3.349466","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"980","3.349565","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"981","3.349596","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"982","3.349618","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"983","3.351022","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"984","3.356900","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"985","3.356900","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"986","3.356900","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"987","3.356900","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"988","3.365362","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"989","3.371001","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"990","3.376767","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"991","3.376767","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"992","3.391073","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"993","3.391139","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"994","3.391172","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"995","3.401848","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"996","3.411158","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"997","3.411466","170.72.250.72","192.168.31.102","TCP","66","443  >  50681 [ACK] Seq=109 Ack=147 Win=330 Len=0 SLE=68 SRE=147"
"998","3.427675","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"999","3.430780","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1000","3.433693","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1001","3.451014","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1002","3.458307","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"1003","3.458569","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1004","3.458569","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1005","3.458569","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1006","3.465040","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1007","3.465040","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1008","3.465040","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1009","3.465040","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1010","3.465040","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1011","3.465040","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1012","3.465040","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1013","3.470263","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1014","3.470849","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1015","3.478331","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1016","3.490333","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1017","3.490998","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1018","3.504908","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1019","3.510954","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1020","3.519998","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1021","3.522794","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1022","3.522794","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"1023","3.531006","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1024","3.536033","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1025","3.536091","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1026","3.541730","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1027","3.551019","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1028","3.553614","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"1029","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1030","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1031","3.553614","144.196.161.48","192.168.31.102","UDP","128","5004  >  56532 Len=86"
"1032","3.553614","144.196.161.48","192.168.31.102","UDP","114","5004  >  56532 Len=72"
"1033","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1034","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1035","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1036","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1037","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1038","3.553614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1039","3.555553","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1040","3.570987","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1041","3.572456","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1042","3.578312","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1043","3.578312","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1044","3.581813","192.168.31.102","144.196.161.48","RTCP","118","Sender Report   "
"1045","3.591040","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1046","3.596696","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1047","3.596696","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1048","3.596696","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1049","3.597051","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   Receiver Summary Information   [Malformed Packet]"
"1050","3.602640","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"1051","3.611023","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1052","3.629109","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1053","3.630745","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1054","3.650941","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1055","3.660300","192.168.31.102","144.196.161.48","RTCP","94","Receiver Report   "
"1056","3.660381","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1057","3.670973","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1058","3.675553","144.196.161.48","192.168.31.102","UDP","102","5004  >  56532 Len=60"
"1059","3.675626","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1060","3.675642","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1061","3.675653","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1062","3.675663","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1063","3.675843","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1064","3.690348","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1065","3.690413","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1066","3.690448","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1067","3.690476","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1068","3.690498","192.168.31.102","144.196.161.48","RTCP","98","Receiver Report   "
"1069","3.691379","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1070","3.697374","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1071","3.699954","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1072","3.699954","144.196.161.48","192.168.31.102","RTCP","94","Receiver Report   "
"1073","3.699954","144.196.161.48","192.168.31.102","UDP","231","5004  >  56532 Len=189"
"1074","3.699954","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1075","3.709287","144.196.161.48","192.168.31.102","UDP","220","5004  >  56532 Len=178"
"1076","3.709287","144.196.161.48","192.168.31.102","RTCP","118","Receiver Report   "
"1077","3.709287","144.196.161.48","192.168.31.102","RTCP","70","Receiver Report   "
"1078","3.709287","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1079","3.711040","192.168.31.102","144.196.161.48","RTCP","118","Sender Report   "
"1080","3.711104","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1081","3.714385","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1082","3.717360","144.196.161.48","192.168.31.102","UDP","180","5004  >  56532 Len=138"
"1083","3.728852","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1084","3.730917","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1085","3.734613","144.196.161.48","192.168.31.102","UDP","189","5004  >  56532 Len=147"
"1086","3.738171","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1087","3.738171","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1088","3.738171","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1089","3.738171","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1090","3.738171","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1091","3.738227","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1092","3.750950","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1093","3.769426","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"1094","3.769498","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1095","3.770808","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1096","3.784647","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1097","3.790926","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1098","3.811016","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1099","3.831031","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1100","3.847475","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1101","3.847565","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1102","3.847597","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1103","3.847620","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1104","3.850980","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1105","3.869334","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1106","3.871055","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1107","3.891091","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1108","3.900025","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1109","3.910041","144.196.161.48","192.168.31.102","UDP","132","5004  >  56532 Len=90"
"1110","3.910115","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1111","3.910135","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1112","3.910150","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1113","3.910164","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1114","3.910181","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1115","3.910193","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1116","3.910236","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1117","3.910249","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1118","3.910257","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1119","3.910266","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1120","3.910277","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1121","3.910286","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1122","3.910295","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1123","3.910304","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1124","3.910313","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1125","3.910322","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1126","3.910331","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1127","3.910344","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1128","3.910353","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1129","3.910362","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1130","3.910370","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1131","3.910463","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"1132","3.911036","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1133","3.925770","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"1134","3.925858","192.168.31.102","144.196.161.48","RTCP","98","Receiver Report   "
"1135","3.925900","192.168.31.102","144.196.161.48","RTCP","94","Receiver Report   Port Mapping   "
"1136","3.928199","144.196.161.48","192.168.31.102","RTCP","70","Receiver Report   "
"1137","3.928199","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1138","3.928199","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1139","3.930766","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1140","3.932316","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1141","3.937440","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1142","3.941850","192.168.31.102","144.196.161.48","UDP","86","56532  >  5004 Len=44"
"1143","3.949839","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1144","3.949839","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1145","3.949839","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1146","3.949839","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1147","3.950954","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1148","3.956090","144.196.161.48","192.168.31.102","UDP","98","5004  >  56532 Len=56"
"1149","3.962384","144.196.161.48","192.168.31.102","RTCP","118","Receiver Report   Goodbye   [Malformed Packet]"
"1150","3.970927","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1151","3.977122","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1152","3.977122","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1153","3.990268","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1154","3.991015","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1155","4.004805","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1156","4.004883","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1157","4.004927","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1158","4.006341","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1159","4.006341","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1160","4.006341","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1161","4.006341","144.196.161.48","192.168.31.102","UDP","1252","5004  >  56532 Len=1210"
"1162","4.011068","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1163","4.020093","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1164","4.022008","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1165","4.031159","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1166","4.040538","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1167","4.050415","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1168","4.051117","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1169","4.065096","144.196.161.48","192.168.31.102","UDP","129","5004  >  56532 Len=87"
"1170","4.065096","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1171","4.065096","144.196.161.48","192.168.31.102","UDP","170","5004  >  56532 Len=128"
"1172","4.065096","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1173","4.065096","144.196.161.48","192.168.31.102","UDP","140","5004  >  56532 Len=98"
"1174","4.065096","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1175","4.065096","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1176","4.065521","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1177","4.071017","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1178","4.071105","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"1179","4.091071","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1180","4.111093","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1181","4.111614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1182","4.111614","144.196.161.48","192.168.31.102","UDP","123","5004  >  56532 Len=81"
"1183","4.111614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1184","4.111614","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1185","4.111614","144.196.161.48","192.168.31.102","UDP","121","5004  >  56532 Len=79"
"1186","4.117438","144.196.161.48","192.168.31.102","UDP","1252","5004  >  56532 Len=1210"
"1187","4.117438","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1188","4.117438","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1189","4.120761","144.196.161.48","192.168.31.102","UDP","121","5004  >  56532 Len=79"
"1190","4.122606","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1191","4.122606","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"1192","4.122606","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"1193","4.129103","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1194","4.130948","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1195","4.131885","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1196","4.136102","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1197","4.136102","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1198","4.141824","144.196.161.48","192.168.31.102","RTCP","98","Receiver Report   "
"1199","4.147728","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1200","4.147728","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1201","4.150974","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1202","4.151044","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1203","4.151076","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1204","4.151100","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1205","4.166312","192.168.31.102","144.196.161.48","UDP","844","56532  >  5004 Len=802"
"1206","4.171028","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1207","4.191093","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1208","4.207509","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"1209","4.211089","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1210","4.219481","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1211","4.220884","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1212","4.220884","144.196.161.48","192.168.31.102","UDP","121","5004  >  56532 Len=79"
"1213","4.220884","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1214","4.220884","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1215","4.220884","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1216","4.220884","144.196.161.48","192.168.31.102","UDP","102","5004  >  56532 Len=60"
"1217","4.220884","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1218","4.231069","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1219","4.238242","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"1220","4.247096","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"1221","4.247096","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1222","4.247096","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1223","4.251031","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1224","4.254482","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1225","4.254482","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1226","4.254482","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1227","4.254482","144.196.161.48","192.168.31.102","UDP","121","5004  >  56532 Len=79"
"1228","4.270920","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1229","4.289666","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"1230","4.289666","144.196.161.48","192.168.31.102","UDP","121","5004  >  56532 Len=79"
"1231","4.289666","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1232","4.289666","144.196.161.48","192.168.31.102","UDP","83","5004  >  56532 Len=41"
"1233","4.289666","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"1234","4.291042","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1235","4.311092","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"1236","4.315933","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
